log_id,hardware_id,timestamp,cpu_utilization_pct,ram_utilization_pct,temperatura_celsius,estimated_power_watts,cumple_sla,hostname,cpu_cores,ram_gb,max_watts,ubicacion_rack,estado
LOG042143,HW002,2026-08-08 13:57:04.779,6.37,10.0,25.01,55.68,True,srv-green-002,64,64,800,Rack-01,activo
LOG042144,HW003,2026-08-08 13:58:04.779,29.26,25.27,34.9,114.47,True,srv-green-003,64,64,450,Rack-01,activo
LOG042145,HW050,2026-08-08 13:59:04.779,16.15,15.48,29.27,111.11,True,srv-green-050,32,32,800,Rack-05,activo
LOG042146,HW040,2026-08-08 14:00:04.779,5.0,10.0,25.16,34.75,True,srv-green-040,64,128,800,Rack-04,activo
LOG042147,HW035,2026-08-08 14:01:04.779,5.0,10.0,23.67,26.18,True,srv-green-035,16,64,600,Rack-04,activo
LOG042148,HW032,2026-08-08 14:02:04.779,28.1,24.01,37.77,167.56,True,srv-green-032,16,64,600,Rack-04,activo
LOG042149,HW042,2026-08-08 14:03:04.779,20.7,18.18,32.74,87.71,True,srv-green-042,16,32,450,Rack-05,activo
LOG042150,HW014,2026-08-08 14:04:04.779,44.61,32.54,42.82,285.81,True,srv-green-014,64,128,600,Rack-02,activo
LOG042151,HW012,2026-08-08 14:05:04.779,13.33,12.68,27.15,106.37,True,srv-green-012,16,64,800,Rack-02,activo
LOG042152,HW040,2026-08-08 14:06:04.779,22.61,21.95,31.03,166.84,True,srv-green-040,64,128,800,Rack-04,activo
LOG042153,HW016,2026-08-08 14:07:04.779,5.0,10.0,21.52,43.19,True,srv-green-016,16,64,800,Rack-02,activo
LOG042154,HW004,2026-08-08 14:08:04.779,15.06,14.15,28.04,72.24,True,srv-green-004,64,128,450,Rack-01,activo
LOG042155,HW046,2026-08-08 14:09:04.779,5.0,10.0,23.4,20.42,True,srv-green-046,16,64,450,Rack-05,activo
LOG042156,HW024,2026-08-08 14:10:04.779,33.17,34.06,35.86,284.17,True,srv-green-024,32,32,800,Rack-03,activo
LOG042157,HW050,2026-08-08 14:11:04.779,5.0,10.0,24.75,34.79,True,srv-green-050,32,32,800,Rack-05,activo
LOG042158,HW050,2026-08-08 14:12:04.779,21.15,17.52,31.7,148.94,True,srv-green-050,32,32,800,Rack-05,activo
LOG042159,HW014,2026-08-08 14:13:04.779,27.53,21.37,32.82,166.4,True,srv-green-014,64,128,600,Rack-02,activo
LOG042160,HW035,2026-08-08 14:14:04.779,29.38,24.73,37.04,191.39,True,srv-green-035,16,64,600,Rack-04,activo
LOG042161,HW049,2026-08-08 14:15:04.779,21.6,21.14,32.67,148.37,True,srv-green-049,64,64,800,Rack-05,activo
LOG042162,HW032,2026-08-08 14:16:04.779,24.54,17.47,35.68,158.05,True,srv-green-032,16,64,600,Rack-04,activo
LOG042163,HW002,2026-08-08 14:17:04.779,6.54,10.0,25.51,50.3,True,srv-green-002,64,64,800,Rack-01,activo
LOG042164,HW021,2026-08-08 14:18:04.779,16.83,13.48,28.75,73.28,True,srv-green-021,16,32,450,Rack-03,activo
LOG042165,HW039,2026-08-08 14:19:04.779,24.76,20.31,31.24,199.02,True,srv-green-039,32,32,800,Rack-04,activo
LOG042166,HW043,2026-08-08 14:20:04.779,30.59,24.25,32.91,162.83,True,srv-green-043,16,32,600,Rack-05,activo
LOG042167,HW031,2026-08-08 14:21:04.779,32.97,33.19,35.06,139.22,True,srv-green-031,64,32,450,Rack-04,activo
LOG042168,HW024,2026-08-08 14:22:04.779,44.8,46.76,41.52,388.53,True,srv-green-024,32,32,800,Rack-03,activo
LOG042169,HW031,2026-08-08 14:23:04.779,24.31,19.46,33.51,100.95,True,srv-green-031,64,32,450,Rack-04,activo
LOG042170,HW037,2026-08-08 14:24:04.779,25.69,17.99,31.0,208.37,True,srv-green-037,16,32,800,Rack-04,activo
LOG042171,HW050,2026-08-08 14:25:04.779,30.93,32.36,34.68,219.5,True,srv-green-050,32,32,800,Rack-05,activo
LOG042172,HW046,2026-08-08 14:26:04.779,5.0,10.0,24.4,22.91,True,srv-green-046,16,64,450,Rack-05,activo
LOG042173,HW034,2026-08-08 14:27:04.779,11.2,10.0,27.79,71.91,True,srv-green-034,32,64,600,Rack-04,activo
LOG042174,HW042,2026-08-08 14:28:04.779,19.75,17.37,33.51,83.17,True,srv-green-042,16,32,450,Rack-05,activo
LOG042175,HW035,2026-08-08 14:29:04.779,15.24,14.62,29.51,79.92,True,srv-green-035,16,64,600,Rack-04,activo
LOG042176,HW007,2026-08-08 14:30:04.779,23.29,22.73,30.57,150.66,True,srv-green-007,32,128,600,Rack-01,activo
LOG042177,HW050,2026-08-08 14:31:04.779,29.03,26.81,35.36,244.07,True,srv-green-050,32,32,800,Rack-05,activo
LOG042178,HW011,2026-08-08 14:32:04.779,25.28,18.78,31.46,183.87,True,srv-green-011,64,32,800,Rack-02,activo
LOG042179,HW013,2026-08-08 14:33:04.779,45.77,39.27,41.56,290.74,True,srv-green-013,64,64,600,Rack-02,activo
LOG042180,HW020,2026-08-08 14:34:04.779,38.54,39.17,38.78,263.55,True,srv-green-020,32,64,800,Rack-02,activo
LOG042181,HW048,2026-08-08 14:35:04.779,30.77,28.64,34.89,259.03,True,srv-green-048,16,64,800,Rack-05,activo
LOG042182,HW005,2026-08-08 14:36:04.779,36.31,28.63,37.82,317.73,True,srv-green-005,16,128,800,Rack-01,activo
LOG042183,HW023,2026-08-08 14:37:04.779,9.25,10.0,26.89,39.75,True,srv-green-023,32,128,450,Rack-03,activo
LOG042184,HW004,2026-08-08 14:38:04.779,35.35,35.35,37.96,164.74,True,srv-green-004,64,128,450,Rack-01,activo
LOG042185,HW012,2026-08-08 14:39:04.779,35.01,29.45,38.61,251.95,True,srv-green-012,16,64,800,Rack-02,activo
LOG042186,HW045,2026-08-08 14:40:04.779,9.64,10.0,24.96,52.36,True,srv-green-045,64,32,600,Rack-05,activo
LOG042187,HW014,2026-08-08 14:41:04.779,17.83,15.71,29.87,105.43,True,srv-green-014,64,128,600,Rack-02,activo
LOG042188,HW038,2026-08-08 14:42:04.779,18.1,19.23,29.5,156.77,True,srv-green-038,32,32,800,Rack-04,activo
LOG042189,HW043,2026-08-08 14:43:04.779,20.88,21.87,32.59,128.38,True,srv-green-043,16,32,600,Rack-05,activo
LOG042190,HW017,2026-08-08 14:44:04.779,28.57,24.58,33.92,143.09,True,srv-green-017,32,32,450,Rack-02,activo
LOG042191,HW036,2026-08-08 14:45:04.779,5.0,10.0,24.49,36.97,True,srv-green-036,32,32,800,Rack-04,activo
LOG042192,HW032,2026-08-08 14:46:04.779,18.88,16.98,29.43,109.34,True,srv-green-032,16,64,600,Rack-04,activo
LOG042193,HW049,2026-08-08 14:47:04.779,12.98,11.51,27.79,106.44,True,srv-green-049,64,64,800,Rack-05,activo
LOG042194,HW034,2026-08-08 14:48:04.779,7.51,10.0,26.69,45.07,True,srv-green-034,32,64,600,Rack-04,activo
LOG042195,HW018,2026-08-08 14:49:04.779,27.15,28.77,32.3,209.31,True,srv-green-018,64,64,800,Rack-02,activo
LOG042196,HW005,2026-08-08 14:50:04.779,22.04,21.46,32.67,188.24,True,srv-green-005,16,128,800,Rack-01,activo
LOG042197,HW047,2026-08-08 14:51:04.779,6.61,10.0,23.99,30.97,True,srv-green-047,32,128,450,Rack-05,activo
LOG042198,HW034,2026-08-08 14:52:04.779,18.84,18.04,30.8,124.23,True,srv-green-034,32,64,600,Rack-04,activo
LOG042199,HW007,2026-08-08 14:53:04.779,6.68,10.0,24.66,44.7,True,srv-green-007,32,128,600,Rack-01,activo
LOG042200,HW032,2026-08-08 14:54:04.779,12.79,11.79,30.08,81.13,True,srv-green-032,16,64,600,Rack-04,activo
LOG042201,HW013,2026-08-08 14:55:04.779,9.23,10.0,27.07,61.73,True,srv-green-013,64,64,600,Rack-02,activo
LOG042202,HW032,2026-08-08 14:56:04.779,34.39,36.18,39.65,200.87,True,srv-green-032,16,64,600,Rack-04,activo
LOG042203,HW029,2026-08-08 14:57:04.779,5.0,10.0,23.24,30.13,True,srv-green-029,32,64,600,Rack-03,activo
LOG042204,HW040,2026-08-08 14:58:04.779,13.59,13.57,27.25,101.96,True,srv-green-040,64,128,800,Rack-04,activo
LOG042205,HW034,2026-08-08 14:59:04.779,15.13,16.47,28.67,77.89,True,srv-green-034,32,64,600,Rack-04,activo
LOG042206,HW033,2026-08-08 15:00:04.779,5.0,10.0,23.15,37.52,True,srv-green-033,32,64,800,Rack-04,activo
LOG042207,HW019,2026-08-08 15:01:04.779,25.98,21.57,35.06,120.57,True,srv-green-019,16,64,450,Rack-02,activo
LOG042208,HW048,2026-08-08 15:02:04.779,18.23,12.82,30.76,127.94,True,srv-green-048,16,64,800,Rack-05,activo
LOG042209,HW002,2026-08-08 15:03:04.779,25.97,19.35,31.82,212.75,True,srv-green-002,64,64,800,Rack-01,activo
LOG042210,HW028,2026-08-08 15:04:04.779,5.0,10.0,22.54,34.44,True,srv-green-028,64,64,800,Rack-03,activo
LOG042211,HW018,2026-08-08 15:05:04.779,26.0,22.62,33.18,213.01,True,srv-green-018,64,64,800,Rack-02,activo
LOG042212,HW046,2026-08-08 15:06:04.779,17.54,16.21,28.27,87.91,True,srv-green-046,16,64,450,Rack-05,activo
LOG042213,HW026,2026-08-08 15:07:04.779,23.41,25.65,31.64,142.16,True,srv-green-026,16,64,600,Rack-03,activo
LOG042214,HW043,2026-08-08 15:08:04.779,19.96,19.07,31.57,106.8,True,srv-green-043,16,32,600,Rack-05,activo
LOG042215,HW017,2026-08-08 15:09:04.779,10.56,10.53,27.69,52.63,True,srv-green-017,32,32,450,Rack-02,activo
LOG042216,HW042,2026-08-08 15:10:04.779,32.32,23.27,38.25,160.3,True,srv-green-042,16,32,450,Rack-05,activo
LOG042217,HW016,2026-08-08 15:11:04.779,5.63,10.0,25.77,47.97,True,srv-green-016,16,64,800,Rack-02,activo
LOG042218,HW005,2026-08-08 15:12:04.779,23.51,16.73,30.08,170.45,True,srv-green-005,16,128,800,Rack-01,activo
LOG042219,HW046,2026-08-08 15:13:04.779,34.25,31.87,37.75,157.55,True,srv-green-046,16,64,450,Rack-05,activo
LOG042220,HW048,2026-08-08 15:14:04.779,26.4,22.38,31.77,202.42,True,srv-green-048,16,64,800,Rack-05,activo
LOG042221,HW048,2026-08-08 15:15:04.779,5.0,10.0,22.01,43.47,True,srv-green-048,16,64,800,Rack-05,activo
LOG042222,HW017,2026-08-08 15:16:04.779,18.98,19.05,31.03,83.76,True,srv-green-017,32,32,450,Rack-02,activo
LOG042223,HW019,2026-08-08 15:17:04.779,40.69,42.57,40.38,175.57,True,srv-green-019,16,64,450,Rack-02,activo
LOG042224,HW007,2026-08-08 15:18:04.779,38.35,26.93,40.03,198.56,True,srv-green-007,32,128,600,Rack-01,activo
LOG042225,HW042,2026-08-08 15:19:04.779,17.43,15.06,29.69,72.11,True,srv-green-042,16,32,450,Rack-05,activo
LOG042226,HW050,2026-08-08 15:20:04.779,18.86,14.58,27.47,153.91,True,srv-green-050,32,32,800,Rack-05,activo
LOG042227,HW024,2026-08-08 15:21:04.779,28.11,26.25,33.5,244.87,True,srv-green-024,32,32,800,Rack-03,activo
LOG042228,HW047,2026-08-08 15:22:04.779,28.56,29.63,34.22,140.93,True,srv-green-047,32,128,450,Rack-05,activo
LOG042229,HW019,2026-08-08 15:23:04.779,19.01,15.36,29.55,73.71,True,srv-green-019,16,64,450,Rack-02,activo
LOG042230,HW012,2026-08-08 15:24:04.779,5.0,10.0,22.63,35.74,True,srv-green-012,16,64,800,Rack-02,activo
LOG042231,HW016,2026-08-08 15:25:04.779,5.0,10.0,27.6,36.58,True,srv-green-016,16,64,800,Rack-02,activo
LOG042232,HW004,2026-08-08 15:26:04.779,27.72,25.43,33.17,138.13,True,srv-green-004,64,128,450,Rack-01,activo
LOG042233,HW017,2026-08-08 15:27:04.779,19.33,20.33,29.94,86.06,True,srv-green-017,32,32,450,Rack-02,activo
LOG042234,HW003,2026-08-08 15:28:04.779,12.79,10.38,27.78,61.57,True,srv-green-003,64,64,450,Rack-01,activo
LOG042235,HW042,2026-08-08 15:29:04.779,37.65,30.69,38.07,151.32,True,srv-green-042,16,32,450,Rack-05,activo
LOG042236,HW017,2026-08-08 15:30:04.779,21.11,22.66,32.5,86.2,True,srv-green-017,32,32,450,Rack-02,activo
LOG042237,HW027,2026-08-08 15:31:04.779,11.2,10.0,28.59,49.2,True,srv-green-027,32,32,450,Rack-03,activo
LOG042238,HW038,2026-08-08 15:32:04.779,29.52,21.41,36.87,230.17,True,srv-green-038,32,32,800,Rack-04,activo
LOG042239,HW027,2026-08-08 15:33:04.779,37.03,30.95,38.76,177.5,True,srv-green-027,32,32,450,Rack-03,activo
LOG042240,HW048,2026-08-08 15:34:04.779,29.16,30.35,36.11,238.19,True,srv-green-048,16,64,800,Rack-05,activo
LOG042241,HW023,2026-08-08 15:35:04.779,15.42,13.31,25.59,68.99,True,srv-green-023,32,128,450,Rack-03,activo
LOG042242,HW022,2026-08-08 15:36:04.779,5.59,10.0,27.51,47.25,True,srv-green-022,32,32,800,Rack-03,activo
LOG042243,HW028,2026-08-08 15:37:04.779,15.46,12.39,27.21,105.52,True,srv-green-028,64,64,800,Rack-03,activo
LOG042244,HW023,2026-08-08 15:38:04.779,20.4,18.96,33.21,99.65,True,srv-green-023,32,128,450,Rack-03,activo
LOG042245,HW003,2026-08-08 15:39:04.779,16.04,15.62,31.47,69.62,True,srv-green-003,64,64,450,Rack-01,activo
LOG042246,HW043,2026-08-08 15:40:04.779,25.56,23.4,33.18,135.32,True,srv-green-043,16,32,600,Rack-05,activo
LOG042247,HW025,2026-08-08 15:41:04.779,24.84,24.07,35.31,163.73,True,srv-green-025,32,64,600,Rack-03,activo
LOG042248,HW038,2026-08-08 15:42:04.779,30.61,23.73,35.48,254.08,True,srv-green-038,32,32,800,Rack-04,activo
LOG042249,HW043,2026-08-08 15:43:04.779,21.95,18.51,31.42,114.26,True,srv-green-043,16,32,600,Rack-05,activo
LOG042250,HW041,2026-08-08 15:44:04.779,5.0,10.0,25.64,22.91,True,srv-green-041,16,128,450,Rack-05,activo
LOG042251,HW044,2026-08-08 15:45:04.779,14.62,12.66,28.38,97.53,True,srv-green-044,16,64,600,Rack-05,activo
LOG042252,HW027,2026-08-08 15:46:04.779,21.16,19.23,31.55,88.62,True,srv-green-027,32,32,450,Rack-03,activo
LOG042253,HW040,2026-08-08 15:47:04.779,27.9,22.08,36.26,218.44,True,srv-green-040,64,128,800,Rack-04,activo
LOG042254,HW018,2026-08-08 15:48:04.779,7.35,10.0,28.32,59.38,True,srv-green-018,64,64,800,Rack-02,activo
LOG042255,HW010,2026-08-08 15:49:04.779,19.72,18.93,28.52,162.17,True,srv-green-010,64,64,800,Rack-01,activo
LOG042256,HW008,2026-08-08 15:50:04.779,15.14,15.24,30.18,110.63,True,srv-green-008,32,64,800,Rack-01,activo
LOG042257,HW030,2026-08-08 15:51:04.779,25.98,28.09,31.61,154.73,True,srv-green-030,16,32,600,Rack-03,activo
LOG042258,HW001,2026-08-08 15:52:04.779,27.63,27.9,33.8,154.42,True,srv-green-001,32,32,600,Rack-01,activo
LOG042259,HW047,2026-08-08 15:53:04.779,26.91,29.57,34.59,135.01,True,srv-green-047,32,128,450,Rack-05,activo
LOG042260,HW024,2026-08-08 15:54:04.779,26.47,18.65,32.44,196.41,True,srv-green-024,32,32,800,Rack-03,activo
LOG042261,HW003,2026-08-08 15:55:04.779,5.0,10.0,23.28,21.81,True,srv-green-003,64,64,450,Rack-01,activo
LOG042262,HW029,2026-08-08 15:56:04.779,33.44,28.01,38.42,214.51,True,srv-green-029,32,64,600,Rack-03,activo
LOG042263,HW005,2026-08-08 15:57:04.779,8.02,10.0,24.16,54.99,True,srv-green-005,16,128,800,Rack-01,activo
LOG042264,HW043,2026-08-08 15:58:04.779,5.0,10.0,24.31,33.3,True,srv-green-043,16,32,600,Rack-05,activo
LOG042265,HW045,2026-08-08 15:59:04.779,17.03,17.65,31.65,101.47,True,srv-green-045,64,32,600,Rack-05,activo
LOG042266,HW026,2026-08-08 16:00:04.779,8.03,10.0,26.77,44.91,True,srv-green-026,16,64,600,Rack-03,activo
LOG042267,HW030,2026-08-08 16:01:04.779,12.19,12.02,28.18,73.35,True,srv-green-030,16,32,600,Rack-03,activo
LOG042268,HW013,2026-08-08 16:02:04.779,16.65,15.54,31.21,97.46,True,srv-green-013,64,64,600,Rack-02,activo
LOG042269,HW023,2026-08-08 16:03:04.779,14.77,15.41,28.3,64.28,True,srv-green-023,32,128,450,Rack-03,activo
LOG042270,HW022,2026-08-08 16:04:04.779,41.43,35.61,39.97,321.14,True,srv-green-022,32,32,800,Rack-03,activo
LOG042271,HW019,2026-08-08 16:05:04.779,23.09,18.32,32.4,98.75,True,srv-green-019,16,64,450,Rack-02,activo
LOG042272,HW017,2026-08-08 16:06:04.779,10.39,10.83,27.04,42.35,True,srv-green-017,32,32,450,Rack-02,activo
LOG042273,HW036,2026-08-08 16:07:04.779,5.0,10.0,23.67,39.99,True,srv-green-036,32,32,800,Rack-04,activo
LOG042274,HW032,2026-08-08 16:08:04.779,22.12,19.61,35.59,132.77,True,srv-green-032,16,64,600,Rack-04,activo
LOG042275,HW005,2026-08-08 16:09:04.779,20.56,15.52,29.52,165.58,True,srv-green-005,16,128,800,Rack-01,activo
LOG042276,HW004,2026-08-08 16:10:04.779,5.0,10.0,25.88,24.5,True,srv-green-004,64,128,450,Rack-01,activo
LOG042277,HW007,2026-08-08 16:11:04.779,8.36,10.0,25.04,50.69,True,srv-green-007,32,128,600,Rack-01,activo
LOG042278,HW027,2026-08-08 16:12:04.779,31.57,33.5,34.83,123.31,True,srv-green-027,32,32,450,Rack-03,activo
LOG042279,HW031,2026-08-08 16:13:04.779,15.46,15.96,27.08,65.56,True,srv-green-031,64,32,450,Rack-04,activo
LOG042280,HW041,2026-08-08 16:14:04.779,29.43,28.27,36.59,147.49,True,srv-green-041,16,128,450,Rack-05,activo
LOG042281,HW022,2026-08-08 16:15:04.779,9.63,10.0,24.91,67.33,True,srv-green-022,32,32,800,Rack-03,activo
LOG042282,HW023,2026-08-08 16:16:04.779,26.91,23.62,34.12,116.04,True,srv-green-023,32,128,450,Rack-03,activo
LOG042283,HW038,2026-08-08 16:17:04.779,20.04,16.6,32.54,174.69,True,srv-green-038,32,32,800,Rack-04,activo
LOG042284,HW046,2026-08-08 16:18:04.779,22.79,20.45,31.5,105.89,True,srv-green-046,16,64,450,Rack-05,activo
LOG042285,HW008,2026-08-08 16:19:04.779,28.05,20.28,34.22,228.03,True,srv-green-008,32,64,800,Rack-01,activo
LOG042286,HW021,2026-08-08 16:20:04.779,15.69,15.63,24.99,69.85,True,srv-green-021,16,32,450,Rack-03,activo
LOG042287,HW022,2026-08-08 16:21:04.779,22.2,21.78,32.14,196.91,True,srv-green-022,32,32,800,Rack-03,activo
LOG042288,HW001,2026-08-08 16:22:04.779,28.88,31.29,35.11,167.56,True,srv-green-001,32,32,600,Rack-01,activo
LOG042289,HW016,2026-08-08 16:23:04.779,9.7,10.0,28.16,80.53,True,srv-green-016,16,64,800,Rack-02,activo
LOG042290,HW023,2026-08-08 16:24:04.779,7.14,10.0,26.46,34.95,True,srv-green-023,32,128,450,Rack-03,activo
LOG042291,HW006,2026-08-08 16:25:04.779,15.53,12.39,30.78,61.07,True,srv-green-006,16,128,450,Rack-01,activo
LOG042292,HW046,2026-08-08 16:26:04.779,21.52,16.86,30.27,107.76,True,srv-green-046,16,64,450,Rack-05,activo
LOG042293,HW024,2026-08-08 16:27:04.779,33.79,28.43,39.0,232.08,True,srv-green-024,32,32,800,Rack-03,activo
LOG042294,HW020,2026-08-08 16:28:04.779,15.76,15.06,29.37,136.46,True,srv-green-020,32,64,800,Rack-02,activo
LOG042295,HW024,2026-08-08 16:29:04.779,26.47,25.67,34.06,235.53,True,srv-green-024,32,32,800,Rack-03,activo
LOG042296,HW036,2026-08-08 16:30:04.779,16.5,15.16,29.12,141.06,True,srv-green-036,32,32,800,Rack-04,activo
LOG042297,HW048,2026-08-08 16:31:04.779,20.39,21.64,30.39,175.35,True,srv-green-048,16,64,800,Rack-05,activo
LOG042298,HW034,2026-08-08 16:32:04.779,17.17,17.04,27.08,104.67,True,srv-green-034,32,64,600,Rack-04,activo
LOG042299,HW033,2026-08-08 16:33:04.779,27.02,19.45,35.43,234.76,True,srv-green-033,32,64,800,Rack-04,activo
LOG042300,HW049,2026-08-08 16:34:04.779,14.63,14.29,31.77,104.29,True,srv-green-049,64,64,800,Rack-05,activo
LOG042301,HW044,2026-08-08 16:35:04.779,25.93,22.15,35.14,170.48,True,srv-green-044,16,64,600,Rack-05,activo
LOG042302,HW036,2026-08-08 16:36:04.779,13.62,12.54,29.6,98.79,True,srv-green-036,32,32,800,Rack-04,activo
LOG042303,HW025,2026-08-08 16:37:04.779,20.52,21.75,30.56,123.27,True,srv-green-025,32,64,600,Rack-03,activo
LOG042304,HW019,2026-08-08 16:38:04.779,22.79,23.44,32.19,114.47,True,srv-green-019,16,64,450,Rack-02,activo
LOG042305,HW029,2026-08-08 16:39:04.779,26.69,27.8,33.1,146.03,True,srv-green-029,32,64,600,Rack-03,activo
LOG042306,HW013,2026-08-08 16:40:04.779,11.89,11.37,25.51,70.8,True,srv-green-013,64,64,600,Rack-02,activo
LOG042307,HW037,2026-08-08 16:41:04.779,24.93,19.47,30.91,183.86,True,srv-green-037,16,32,800,Rack-04,activo
LOG042308,HW036,2026-08-08 16:42:04.779,15.52,14.07,30.97,128.11,True,srv-green-036,32,32,800,Rack-04,activo
LOG042309,HW039,2026-08-08 16:43:04.779,19.82,16.88,30.95,139.35,True,srv-green-039,32,32,800,Rack-04,activo
LOG042310,HW030,2026-08-08 16:44:04.779,25.69,25.84,32.26,161.67,True,srv-green-030,16,32,600,Rack-03,activo
LOG042311,HW035,2026-08-08 16:45:04.779,15.02,13.01,27.35,79.45,True,srv-green-035,16,64,600,Rack-04,activo
LOG042312,HW009,2026-08-08 16:46:04.779,31.73,29.32,36.9,197.04,True,srv-green-009,64,32,600,Rack-01,activo
LOG042313,HW019,2026-08-08 16:47:04.779,21.78,20.76,31.49,99.55,True,srv-green-019,16,64,450,Rack-02,activo
LOG042314,HW035,2026-08-08 16:48:04.779,22.35,21.02,33.28,134.06,True,srv-green-035,16,64,600,Rack-04,activo
LOG042315,HW024,2026-08-08 16:49:04.779,22.62,23.44,33.76,193.73,True,srv-green-024,32,32,800,Rack-03,activo
LOG042316,HW005,2026-08-08 16:50:04.779,23.85,22.76,36.03,170.33,True,srv-green-005,16,128,800,Rack-01,activo
LOG042317,HW047,2026-08-08 16:51:04.779,22.88,16.61,32.15,97.68,True,srv-green-047,32,128,450,Rack-05,activo
LOG042318,HW020,2026-08-08 16:52:04.779,7.86,10.0,27.35,61.83,True,srv-green-020,32,64,800,Rack-02,activo
LOG042319,HW035,2026-08-08 16:53:04.779,32.31,30.84,34.92,200.18,True,srv-green-035,16,64,600,Rack-04,activo
LOG042320,HW021,2026-08-08 16:54:04.779,30.76,31.72,34.23,140.42,True,srv-green-021,16,32,450,Rack-03,activo
LOG042321,HW029,2026-08-08 16:55:04.779,13.27,11.52,27.5,86.52,True,srv-green-029,32,64,600,Rack-03,activo
LOG042322,HW016,2026-08-08 16:56:04.779,9.47,10.0,28.27,84.7,True,srv-green-016,16,64,800,Rack-02,activo
LOG042323,HW050,2026-08-08 16:57:04.779,10.14,10.0,22.86,88.63,True,srv-green-050,32,32,800,Rack-05,activo
LOG042324,HW009,2026-08-08 16:58:04.779,31.09,22.06,36.26,176.97,True,srv-green-009,64,32,600,Rack-01,activo
LOG042325,HW022,2026-08-08 16:59:04.779,34.77,33.09,37.91,253.69,True,srv-green-022,32,32,800,Rack-03,activo
LOG042326,HW019,2026-08-08 17:00:04.779,20.53,18.64,28.95,95.82,True,srv-green-019,16,64,450,Rack-02,activo
LOG042327,HW031,2026-08-08 17:01:04.779,33.63,27.15,38.64,131.26,True,srv-green-031,64,32,450,Rack-04,activo
LOG042328,HW038,2026-08-08 17:02:04.779,5.21,10.0,24.25,36.42,True,srv-green-038,32,32,800,Rack-04,activo
LOG042329,HW031,2026-08-08 17:03:04.779,5.65,10.0,23.26,26.48,True,srv-green-031,64,32,450,Rack-04,activo
LOG042330,HW041,2026-08-08 17:04:04.779,10.88,10.0,25.96,50.17,True,srv-green-041,16,128,450,Rack-05,activo
LOG042331,HW021,2026-08-08 17:05:04.779,14.69,15.67,32.61,70.66,True,srv-green-021,16,32,450,Rack-03,activo
LOG042332,HW009,2026-08-08 17:06:04.779,5.0,10.0,22.61,26.75,True,srv-green-009,64,32,600,Rack-01,activo
LOG042333,HW032,2026-08-08 17:07:04.779,24.79,23.21,32.84,130.82,True,srv-green-032,16,64,600,Rack-04,activo
LOG042334,HW009,2026-08-08 17:08:04.779,11.06,10.0,29.54,72.37,True,srv-green-009,64,32,600,Rack-01,activo
LOG042335,HW028,2026-08-08 17:09:04.779,12.48,13.48,29.79,91.75,True,srv-green-028,64,64,800,Rack-03,activo
LOG042336,HW046,2026-08-08 17:10:04.779,22.32,17.79,33.52,99.92,True,srv-green-046,16,64,450,Rack-05,activo
LOG042337,HW022,2026-08-08 17:11:04.779,8.9,10.0,26.11,70.85,True,srv-green-022,32,32,800,Rack-03,activo
LOG042338,HW015,2026-08-08 17:12:04.779,9.3,10.0,24.41,58.6,True,srv-green-015,64,128,600,Rack-02,activo
LOG042339,HW026,2026-08-08 17:13:04.779,27.36,24.1,32.77,180.55,True,srv-green-026,16,64,600,Rack-03,activo
LOG042340,HW021,2026-08-08 17:14:04.779,5.0,10.0,24.74,20.7,True,srv-green-021,16,32,450,Rack-03,activo
LOG042341,HW039,2026-08-08 17:15:04.779,13.01,10.13,29.53,116.05,True,srv-green-039,32,32,800,Rack-04,activo
LOG042342,HW036,2026-08-08 17:16:04.779,5.0,10.0,23.51,44.01,True,srv-green-036,32,32,800,Rack-04,activo
LOG042343,HW007,2026-08-08 17:17:04.779,19.42,18.46,31.75,129.22,True,srv-green-007,32,128,600,Rack-01,activo
LOG042344,HW017,2026-08-08 17:18:04.779,27.23,25.82,34.12,111.29,True,srv-green-017,32,32,450,Rack-02,activo
LOG042345,HW008,2026-08-08 17:19:04.779,18.8,17.99,32.3,152.57,True,srv-green-008,32,64,800,Rack-01,activo
LOG042346,HW043,2026-08-08 17:20:04.779,13.35,12.53,28.6,84.12,True,srv-green-043,16,32,600,Rack-05,activo
